timestamp,epoch,phase,learning_rate,train_loss,val_loss,pos_sim_mean,neg_sim_mean,separation,accuracy,adjusted_rand_score,der,transition_rate,avg_segment_duration,num_segments,temporal_stability,per_speaker_accuracy_mean,per_speaker_accuracy_std,num_speakers_detected,num_speakers_true,has_temporal_modeling,oracle_speakers,filename,duration,batch_size,d_model,n_layers,temperature
2025-10-23T14:25:51.073990,1,pretrain,2.4861878453038675e-05,4.8640118969811335,4.721717414401827,0.948542058467865,0.934220016002655,0.014322042465209961,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:26:13.850606,2,pretrain,4.972375690607735e-05,4.730642247200012,4.536702019827707,0.8148941397666931,0.6689223647117615,0.14597177505493164,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:26:36.772751,3,pretrain,7.458563535911603e-05,4.548096028963725,4.344668195361183,0.8288122415542603,0.6134887933731079,0.21532344818115234,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:26:59.566377,4,pretrain,9.94475138121547e-05,4.413950856526693,4.292321818215506,0.7569194436073303,0.45582103729248047,0.30109840631484985,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:27:22.592945,5,pretrain,0.00012430939226519338,4.31227489180035,4.134442897070022,0.7338275909423828,0.37698894739151,0.3568386435508728,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:27:45.426021,6,pretrain,0.00014917127071823206,4.209698671764798,4.086803765524001,0.7043092846870422,0.30966880917549133,0.3946404755115509,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:28:08.364463,7,pretrain,0.00017403314917127072,4.101688652568393,3.939812864576067,0.7012891173362732,0.2716911733150482,0.429597944021225,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:28:31.184187,8,pretrain,0.0001988950276243094,4.036739530828264,3.9287329628354026,0.7099741101264954,0.22992068529129028,0.4800534248352051,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:28:54.020432,9,pretrain,0.00022375690607734808,3.9579241712888082,3.7762369768960133,0.6796801686286926,0.17607071995735168,0.5036094188690186,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:29:17.013962,10,pretrain,0.00024861878453038676,3.8616960101657445,3.7853798412141346,0.6970624923706055,0.18991148471832275,0.5071510076522827,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:29:39.655801,11,pretrain,0.0002734806629834254,3.8189900583691068,3.6913298198154996,0.6770043969154358,0.15818749368190765,0.5188168883323669,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:30:02.394235,12,pretrain,0.00029834254143646413,3.755981393655141,3.597196136202131,0.6885090470314026,0.13121995329856873,0.5572891235351562,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:30:25.280482,13,pretrain,0.0003232044198895028,3.686426317691803,3.5440076078687395,0.667229175567627,0.07689139991998672,0.5903377532958984,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:30:48.218666,14,pretrain,0.00034806629834254144,3.666440643204583,3.538480690547398,0.6581937670707703,0.0948193296790123,0.5633744597434998,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:31:11.052747,15,pretrain,0.0003729281767955801,3.5969852407773337,3.534617617016747,0.6582000255584717,0.10895169526338577,0.5492483377456665,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:31:33.819132,16,pretrain,0.0003977900552486188,3.561509911219279,3.463183743613107,0.6558516621589661,0.059676941484212875,0.5961747169494629,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:31:56.568138,17,pretrain,0.00042265193370165746,3.498671955532498,3.4154404685610817,0.6684498190879822,0.0569966696202755,0.6114531755447388,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:32:19.616443,18,pretrain,0.00044751381215469617,3.4508707933955725,3.3258011000497,0.6584461331367493,0.045346979051828384,0.6130991578102112,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:32:42.697240,19,pretrain,0.0004723756906077348,3.4084684530893963,3.3692570527394614,0.6918280720710754,0.11074693500995636,0.5810811519622803,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:33:05.611895,20,pretrain,0.0004972375690607735,3.3719397306442263,3.2619712239220027,0.6632691025733948,0.03252587839961052,0.6307432055473328,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:33:28.624545,21,pretrain,0.0004999933238905533,3.3142438636885747,3.219528777258737,0.6770034432411194,0.04823634400963783,0.6287670731544495,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:33:51.541456,22,pretrain,0.0004999698536649904,3.269895691341824,3.157022101538522,0.6668885946273804,0.032663896679878235,0.6342247128486633,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:34:14.521302,23,pretrain,0.0004999294865951265,3.2191697902149623,3.0737619456790743,0.7057817578315735,0.036101069301366806,0.6696807146072388,,,,,,,,,,,,,,,,64,128,6,0.2
2025-10-23T14:34:37.522378,24,pretrain,0.0004998722254095949,3.1819656795925564,3.1378453231993175,0.6902126669883728,0.029505709186196327,0.6607069373130798,,,,,,,,,,,,,,,,64,128,6,0.2
